sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block
141	1	 c13.jpg	1	2.17E+00	3.71E+05	3.71E+05	5.64E+00	3.71E+05	3.71E+05	1
141	2	 c17.jpg	1	1.56E+00	3.71E+05	3.71E+05	4.18E+00	3.71E+05	3.71E+05	1
141	3	 c10.jpg	2	1.47E+00	3.71E+05	3.71E+05	2.36E+00	3.71E+05	3.71E+05	1
141	4	 c15.jpg	4	2.13E+00	3.71E+05	3.71E+05	3.82E+00	3.71E+05	3.71E+05	1
141	5	 c12.jpg	5	1.28E+00	3.71E+05	3.71E+05	3.45E+00	3.71E+05	3.71E+05	1
141	6	 c23.jpg	5	1.22E+00	3.71E+05	3.71E+05	5.27E+00	3.71E+05	3.71E+05	1
141	7	 c24.jpg	5	1.33E+00	3.71E+05	3.71E+05	2.73E+00	3.71E+05	3.71E+05	1
141	8	 c19.jpg	1	2.41E+00	3.71E+05	3.71E+05	5.27E+00	3.71E+05	3.71E+05	1
141	9	 c20.jpg	5	1.58E+00	3.71E+05	3.71E+05	4.18E+00	3.71E+05	3.71E+05	1
141	10	 c2.jpg	2	2.16E+00	3.71E+05	3.71E+05	3.45E+00	3.71E+05	3.71E+05	1
141	11	 c9.jpg	5	1.14E+00	3.71E+05	3.71E+05	4.91E+00	3.71E+05	3.71E+05	1
141	12	 c4.jpg	4	1.63E+00	3.71E+05	3.71E+05	5.64E+00	3.71E+05	3.71E+05	1
141	13	 c7.jpg	3	2.11E+00	3.71E+05	3.71E+05	6	3.71E+05	3.71E+05	1
141	14	 c6.jpg	1	1.95E+00	3.71E+05	3.71E+05	3.82E+00	3.71E+05	3.71E+05	1
141	15	 c22.jpg	5	1.49E+00	3.71E+05	3.71E+05	2.36E+00	3.71E+05	3.71E+05	1
141	16	 c8.jpg	1	1.50E+00	3.71E+05	3.71E+05	4.91E+00	3.71E+05	3.71E+05	1
141	17	 c1.jpg	3	2.36E+00	3.71E+05	3.71E+05	4.55E+00	3.71E+05	3.71E+05	1
141	18	 c14.jpg	5	1.23E+00	3.71E+05	3.71E+05	2	3.71E+05	3.71E+05	1
141	19	 c11.jpg	2	1.69E+00	3.71E+05	3.71E+05	3.09E+00	3.71E+05	3.71E+05	1
141	20	 c5.jpg	5	1.37E+00	3.71E+05	3.71E+05	4.55E+00	3.71E+05	3.71E+05	1
141	21	 c3.jpg	6	1.10E+00	3.71E+05	3.71E+05	3.09E+00	3.71E+05	3.71E+05	1
141	22	 c21.jpg	2	1.97E+00	3.71E+05	3.71E+05	6	3.71E+05	3.71E+05	1
141	23	 c16.jpg	1	1.86E+00	3.71E+05	3.71E+05	2.73E+00	3.71E+05	3.71E+05	1
141	24	 c18.jpg	1	1.50E+00	3.71E+05	3.71E+05	2	3.71E+05	3.71E+05	1
141	0	 beginningITI	 	 	 	 	3	3.71E+05	3.71E+05	1
141	25	 endingITI	 	 	 	 	3	3.71E+05	3.71E+05	1
141	26	 endScreen	 	 	 	 	9	3.71E+05	3.71E+05	1
