sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 147.000000	 1.000000	 5.000000	 p11.jpg	 f10.jpg	 1.000000	 4.909091e+00	 1.568432e+05	 1.568483e+05	 1.568483e+05	 1.568532e+05
 147.000000	 2.000000	 5.000000	 p7.jpg	 f12.jpg	 2.000000	 3.454545e+00	 1.568532e+05	 1.568582e+05	 1.568582e+05	 1.568617e+05
 147.000000	 3.000000	 1.000000	 p24.jpg	 f25.jpg	 2.000000	 3.454545e+00	 1.568618e+05	 1.568668e+05	 1.568668e+05	 1.568702e+05
 147.000000	 4.000000	 5.000000	 p10.jpg	 f3.jpg	 2.000000	 5.272727e+00	 1.568703e+05	 1.568753e+05	 1.568753e+05	 1.568805e+05
 147.000000	 5.000000	 5.000000	 p23.jpg	 f30.jpg	 1.000000	 6	 1.568806e+05	 1.568856e+05	 1.568856e+05	 1.568916e+05
 147.000000	 6.000000	 1.000000	 p5.jpg	 f21.jpg	 2.000000	 5.636364e+00	 1.568916e+05	 1.568966e+05	 1.568966e+05	 1.569023e+05
 147.000000	 7.000000	 5.000000	 p14.jpg	 f29.jpg	 2.000000	 2	 1.569023e+05	 1.569073e+05	 1.569073e+05	 1.569093e+05
 147.000000	 8.000000	 1.000000	 p21.jpg	 f2.jpg	 1.000000	 3.818182e+00	 1.569094e+05	 1.569144e+05	 1.569144e+05	 1.569182e+05
 147.000000	 9.000000	 1.000000	 p16.jpg	 f17.jpg	 1.000000	 2.727273e+00	 1.569182e+05	 1.569232e+05	 1.569232e+05	 1.569260e+05
 147.000000	 10.000000	 5.000000	 p3.jpg	 f28.jpg	 1.000000	 4.181818e+00	 1.569260e+05	 1.569310e+05	 1.569310e+05	 1.569352e+05
 147.000000	 11.000000	 1.000000	 p12.jpg	 f19.jpg	 1.000000	 2	 1.569352e+05	 1.569402e+05	 1.569402e+05	 1.569422e+05
 147.000000	 12.000000	 5.000000	 p13.jpg	 f24.jpg	 1.000000	 3.818182e+00	 1.569423e+05	 1.569473e+05	 1.569473e+05	 1.569511e+05
 147.000000	 13.000000	 5.000000	 p9.jpg	 f27.jpg	 2.000000	 3.090909e+00	 1.569512e+05	 1.569562e+05	 1.569562e+05	 1.569592e+05
 147.000000	 14.000000	 1.000000	 p22.jpg	 f22.jpg	 2.000000	 5.272727e+00	 1.569593e+05	 1.569643e+05	 1.569643e+05	 1.569696e+05
 147.000000	 15.000000	 5.000000	 p8.jpg	 f11.jpg	 1.000000	 2.727273e+00	 1.569696e+05	 1.569746e+05	 1.569746e+05	 1.569773e+05
 147.000000	 16.000000	 5.000000	 p6.jpg	 f20.jpg	 2.000000	 4.545455e+00	 1.569774e+05	 1.569824e+05	 1.569824e+05	 1.569869e+05
 147.000000	 17.000000	 5.000000	 p2.jpg	 f1.jpg	 1.000000	 2.363636e+00	 1.569870e+05	 1.569920e+05	 1.569920e+05	 1.569944e+05
 147.000000	 18.000000	 1.000000	 p17.jpg	 f26.jpg	 2.000000	 3.090909e+00	 1.569944e+05	 1.569994e+05	 1.569994e+05	 1.570025e+05
 147.000000	 19.000000	 5.000000	 p4.jpg	 f13.jpg	 2.000000	 5.636364e+00	 1.570025e+05	 1.570075e+05	 1.570075e+05	 1.570132e+05
 147.000000	 20.000000	 1.000000	 p20.jpg	 f16.jpg	 1.000000	 2.363636e+00	 1.570132e+05	 1.570182e+05	 1.570182e+05	 1.570206e+05
 147.000000	 21.000000	 1.000000	 p19.jpg	 f15.jpg	 1.000000	 4.181818e+00	 1.570206e+05	 1.570256e+05	 1.570256e+05	 1.570298e+05
 147.000000	 22.000000	 1.000000	 p18.jpg	 f14.jpg	 1.000000	 4.545455e+00	 1.570299e+05	 1.570349e+05	 1.570349e+05	 1.570394e+05
 147.000000	 23.000000	 1.000000	 p1.jpg	 f23.jpg	 2.000000	 4.909091e+00	 1.570395e+05	 1.570445e+05	 1.570445e+05	 1.570494e+05
 147.000000	 24.000000	 1.000000	 p15.jpg	 f18.jpg	 2.000000	 6	 1.570494e+05	 1.570544e+05	 1.570544e+05	 1.570604e+05
 147.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 1.568402e+05	 1.568432e+05
 147.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 1.570604e+05	 1.570634e+05
 147.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 1.570635e+05	 1.570695e+05
