sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 214.000000	 1.000000	 5.000000	 c10.jpg	 s17.jpeg	 1.000000	 4.181818e+00	 1.094660e+05	 1.094710e+05	 1.094710e+05	 1.094752e+05
 214.000000	 2.000000	 5.000000	 c6.jpg	 s3.jpeg	 2.000000	 2	 1.094753e+05	 1.094803e+05	 1.094803e+05	 1.094823e+05
 214.000000	 3.000000	 1.000000	 c23.jpg	 s14.jpeg	 1.000000	 3.818182e+00	 1.094823e+05	 1.094873e+05	 1.094873e+05	 1.094911e+05
 214.000000	 4.000000	 1.000000	 c20.jpg	 s13.jpeg	 2.000000	 5.272727e+00	 1.094912e+05	 1.094962e+05	 1.094962e+05	 1.095015e+05
 214.000000	 5.000000	 1.000000	 c12.jpg	 s23.jpeg	 1.000000	 4.909091e+00	 1.095015e+05	 1.095065e+05	 1.095065e+05	 1.095114e+05
 214.000000	 6.000000	 5.000000	 c21.jpg	 s12.jpeg	 2.000000	 6	 1.095115e+05	 1.095165e+05	 1.095165e+05	 1.095225e+05
 214.000000	 7.000000	 1.000000	 c7.jpg	 s29.jpeg	 2.000000	 2.727273e+00	 1.095225e+05	 1.095275e+05	 1.095275e+05	 1.095302e+05
 214.000000	 8.000000	 1.000000	 c5.jpg	 s22.jpeg	 1.000000	 3.454545e+00	 1.095303e+05	 1.095353e+05	 1.095353e+05	 1.095387e+05
 214.000000	 9.000000	 5.000000	 c1.jpg	 s28.jpeg	 2.000000	 2.363636e+00	 1.095388e+05	 1.095438e+05	 1.095438e+05	 1.095462e+05
 214.000000	 10.000000	 1.000000	 c3.jpg	 s15.jpeg	 2.000000	 6	 1.095462e+05	 1.095512e+05	 1.095512e+05	 1.095572e+05
 214.000000	 11.000000	 1.000000	 c4.jpg	 s11.jpeg	 2.000000	 4.181818e+00	 1.095573e+05	 1.095623e+05	 1.095623e+05	 1.095664e+05
 214.000000	 12.000000	 1.000000	 c15.jpg	 s25.jpeg	 1.000000	 2	 1.095665e+05	 1.095715e+05	 1.095715e+05	 1.095735e+05
 214.000000	 13.000000	 5.000000	 c16.jpg	 s16.jpeg	 1.000000	 5.272727e+00	 1.095735e+05	 1.095785e+05	 1.095785e+05	 1.095838e+05
 214.000000	 14.000000	 5.000000	 c11.jpg	 s19.jpeg	 1.000000	 3.090909e+00	 1.095838e+05	 1.095888e+05	 1.095888e+05	 1.095919e+05
 214.000000	 15.000000	 5.000000	 c13.jpg	 s20.jpeg	 1.000000	 3.454545e+00	 1.095920e+05	 1.095970e+05	 1.095970e+05	 1.096004e+05
 214.000000	 16.000000	 5.000000	 c2.jpg	 s10.jpeg	 2.000000	 5.636364e+00	 1.096005e+05	 1.096055e+05	 1.096055e+05	 1.096111e+05
 214.000000	 17.000000	 5.000000	 c19.jpg	 s1.jpeg	 1.000000	 3.818182e+00	 1.096111e+05	 1.096161e+05	 1.096161e+05	 1.096200e+05
 214.000000	 18.000000	 1.000000	 c22.jpg	 s2.jpeg	 1.000000	 3.090909e+00	 1.096200e+05	 1.096250e+05	 1.096250e+05	 1.096281e+05
 214.000000	 19.000000	 1.000000	 c24.jpg	 s21.jpeg	 2.000000	 2.363636e+00	 1.096281e+05	 1.096331e+05	 1.096331e+05	 1.096355e+05
 214.000000	 20.000000	 1.000000	 c14.jpg	 s27.jpeg	 2.000000	 4.545455e+00	 1.096356e+05	 1.096406e+05	 1.096406e+05	 1.096451e+05
 214.000000	 21.000000	 5.000000	 c17.jpg	 s30.jpeg	 2.000000	 4.909091e+00	 1.096451e+05	 1.096501e+05	 1.096501e+05	 1.096551e+05
 214.000000	 22.000000	 1.000000	 c9.jpg	 s24.jpeg	 1.000000	 5.636364e+00	 1.096551e+05	 1.096601e+05	 1.096601e+05	 1.096657e+05
 214.000000	 23.000000	 5.000000	 c18.jpg	 s18.jpeg	 1.000000	 4.545455e+00	 1.096658e+05	 1.096708e+05	 1.096708e+05	 1.096753e+05
 214.000000	 24.000000	 5.000000	 c8.jpg	 s26.jpeg	 2.000000	 2.727273e+00	 1.096754e+05	 1.096804e+05	 1.096804e+05	 1.096831e+05
 214.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 1.094630e+05	 1.094660e+05
 214.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 1.096831e+05	 1.096861e+05
 214.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 1.096862e+05	 1.096922e+05
