sub	trial	stim	freqReport	freqReportRT	freqReportTrialStart	freqReportTrialEnd	freqReportITI	freqReportITITrialStart	freqReportITITrialEnd	block	
 152.000000	 1.000000	 c10.jpg	 3.000000	 1.727613e+00	 6.527213e+04	 6.527813e+04	 2.727273e+00	 6.527814e+04	 6.528087e+04	 2.000000
 152.000000	 2.000000	 c2.jpg	 6.000000	 1.202992e+00	 6.528092e+04	 6.528692e+04	 4.545455e+00	 6.528692e+04	 6.529147e+04	 2.000000
 152.000000	 3.000000	 c13.jpg	 4.000000	 1.267593e+00	 6.529150e+04	 6.529750e+04	 3.818182e+00	 6.529750e+04	 6.530132e+04	 2.000000
 152.000000	 4.000000	 c22.jpg	 5.000000	 1.191439e+00	 6.530136e+04	 6.530736e+04	 5.272727e+00	 6.530736e+04	 6.531264e+04	 2.000000
 152.000000	 5.000000	 c1.jpg	 6.000000	 1.708783e+00	 6.531268e+04	 6.531868e+04	 5.272727e+00	 6.531869e+04	 6.532396e+04	 2.000000
 152.000000	 6.000000	 c15.jpg	 5.000000	 9.280647e-01	 6.532399e+04	 6.532999e+04	 2.363636e+00	 6.532999e+04	 6.533236e+04	 2.000000
 152.000000	 7.000000	 c14.jpg	 6.000000	 2.384975e+00	 6.533238e+04	 6.533838e+04	 4.545455e+00	 6.533839e+04	 6.534293e+04	 2.000000
 152.000000	 8.000000	 c7.jpg	 5.000000	 9.114970e-01	 6.534295e+04	 6.534895e+04	 3.090909e+00	 6.534896e+04	 6.535205e+04	 2.000000
 152.000000	 9.000000	 c11.jpg	 5.000000	 8.594535e-01	 6.535208e+04	 6.535808e+04	 4.181818e+00	 6.535809e+04	 6.536227e+04	 2.000000
 152.000000	 10.000000	 c20.jpg	 4.000000	 1.067931e+00	 6.536230e+04	 6.536830e+04	 4.909091e+00	 6.536830e+04	 6.537321e+04	 2.000000
 152.000000	 11.000000	 c8.jpg	 5.000000	 1.093317e+00	 6.537324e+04	 6.537924e+04	 4.909091e+00	 6.537924e+04	 6.538415e+04	 2.000000
 152.000000	 12.000000	 c18.jpg	 3.000000	 2.162427e+00	 6.538419e+04	 6.539019e+04	 3.090909e+00	 6.539019e+04	 6.539328e+04	 2.000000
 152.000000	 13.000000	 c12.jpg	 5.000000	 1.202378e+00	 6.539332e+04	 6.539932e+04	 3.454545e+00	 6.539932e+04	 6.540278e+04	 2.000000
 152.000000	 14.000000	 c4.jpg	 4.000000	 1.162884e+00	 6.540281e+04	 6.540881e+04	 2	 6.540882e+04	 6.541082e+04	 2.000000
 152.000000	 15.000000	 c24.jpg	 6.000000	 1.106305e+00	 6.541084e+04	 6.541684e+04	 6	 6.541685e+04	 6.542285e+04	 2.000000
 152.000000	 16.000000	 c19.jpg	 5.000000	 1.597101e+00	 6.542288e+04	 6.542888e+04	 6	 6.542888e+04	 6.543488e+04	 2.000000
 152.000000	 17.000000	 c17.jpg	 5.000000	 5.944848e-01	 6.543492e+04	 6.544092e+04	 5.636364e+00	 6.544092e+04	 6.544656e+04	 2.000000
 152.000000	 18.000000	 c23.jpg	 4.000000	 9.001474e-01	 6.544658e+04	 6.545258e+04	 2.727273e+00	 6.545259e+04	 6.545531e+04	 2.000000
 152.000000	 19.000000	 c9.jpg	 5.000000	 6.499132e-01	 6.545534e+04	 6.546134e+04	 3.818182e+00	 6.546135e+04	 6.546516e+04	 2.000000
 152.000000	 20.000000	 c3.jpg	 5.000000	 2.512648e+00	 6.546521e+04	 6.547121e+04	 5.636364e+00	 6.547121e+04	 6.547685e+04	 2.000000
 152.000000	 21.000000	 c6.jpg	 5.000000	 1.161692e+00	 6.547688e+04	 6.548288e+04	 3.454545e+00	 6.548289e+04	 6.548634e+04	 2.000000
 152.000000	 22.000000	 c21.jpg	 3.000000	 3.692021e+00	 6.548638e+04	 6.549238e+04	 2	 6.549238e+04	 6.549438e+04	 2.000000
 152.000000	 23.000000	 c5.jpg	 6.000000	 1.892082e+00	 6.549441e+04	 6.550041e+04	 4.181818e+00	 6.550041e+04	 6.550459e+04	 2.000000
 152.000000	 24.000000	 c16.jpg	 3.000000	 1.702779e+00	 6.550462e+04	 6.551062e+04	 2.363636e+00	 6.551063e+04	 6.551299e+04	 2.000000
 152.000000	 0.000000	 beginningITI	 	 	 	 	 3	 6.526910e+04	 6.527211e+04	 2.000000
 152.000000	 25.000000	 endingITI	 	 	 	 	 3	 6.551300e+04	 6.551601e+04	 2.000000
 152.000000	 26.000000	 endScreen	 	 	 	 	 9	 6.551603e+04	 6.552503e+04	 2.000000
