sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 103.000000	 1.000000	 5.000000	 p13.jpg	 f15.jpg	 2.000000	 6	 5.369446e+05	 5.369496e+05	 5.369496e+05	 5.369556e+05
 103.000000	 2.000000	 1.000000	 p20.jpg	 f24.jpg	 1.000000	 4.545455e+00	 5.369557e+05	 5.369607e+05	 5.369607e+05	 5.369653e+05
 103.000000	 3.000000	 5.000000	 p8.jpg	 f1.jpg	 1.000000	 3.090909e+00	 5.369653e+05	 5.369703e+05	 5.369703e+05	 5.369734e+05
 103.000000	 4.000000	 5.000000	 p10.jpg	 f16.jpg	 1.000000	 2.727273e+00	 5.369734e+05	 5.369784e+05	 5.369785e+05	 5.369812e+05
 103.000000	 5.000000	 1.000000	 p1.jpg	 f22.jpg	 1.000000	 2.727273e+00	 5.369812e+05	 5.369862e+05	 5.369862e+05	 5.369890e+05
 103.000000	 6.000000	 1.000000	 p24.jpg	 f20.jpg	 1.000000	 3.454545e+00	 5.369890e+05	 5.369940e+05	 5.369940e+05	 5.369975e+05
 103.000000	 7.000000	 1.000000	 p16.jpg	 f10.jpg	 2.000000	 6	 5.369975e+05	 5.370025e+05	 5.370025e+05	 5.370085e+05
 103.000000	 8.000000	 5.000000	 p23.jpg	 f25.jpg	 1.000000	 4.181818e+00	 5.370086e+05	 5.370136e+05	 5.370136e+05	 5.370178e+05
 103.000000	 9.000000	 1.000000	 p18.jpg	 f3.jpg	 1.000000	 2.363636e+00	 5.370178e+05	 5.370228e+05	 5.370228e+05	 5.370252e+05
 103.000000	 10.000000	 1.000000	 p5.jpg	 f23.jpg	 2.000000	 5.636364e+00	 5.370252e+05	 5.370302e+05	 5.370302e+05	 5.370359e+05
 103.000000	 11.000000	 1.000000	 p12.jpg	 f30.jpg	 2.000000	 3.090909e+00	 5.370359e+05	 5.370409e+05	 5.370409e+05	 5.370440e+05
 103.000000	 12.000000	 5.000000	 p2.jpg	 f27.jpg	 2.000000	 5.636364e+00	 5.370440e+05	 5.370490e+05	 5.370490e+05	 5.370547e+05
 103.000000	 13.000000	 1.000000	 p19.jpg	 f2.jpg	 2.000000	 2	 5.370547e+05	 5.370597e+05	 5.370597e+05	 5.370617e+05
 103.000000	 14.000000	 5.000000	 p11.jpg	 f26.jpg	 2.000000	 2.363636e+00	 5.370618e+05	 5.370668e+05	 5.370668e+05	 5.370692e+05
 103.000000	 15.000000	 5.000000	 p4.jpg	 f28.jpg	 2.000000	 5.272727e+00	 5.370692e+05	 5.370742e+05	 5.370742e+05	 5.370795e+05
 103.000000	 16.000000	 1.000000	 p15.jpg	 f17.jpg	 2.000000	 3.818182e+00	 5.370795e+05	 5.370845e+05	 5.370845e+05	 5.370883e+05
 103.000000	 17.000000	 1.000000	 p22.jpg	 f19.jpg	 2.000000	 4.181818e+00	 5.370884e+05	 5.370934e+05	 5.370934e+05	 5.370976e+05
 103.000000	 18.000000	 1.000000	 p17.jpg	 f21.jpg	 1.000000	 5.272727e+00	 5.370976e+05	 5.371026e+05	 5.371026e+05	 5.371079e+05
 103.000000	 19.000000	 5.000000	 p6.jpg	 f11.jpg	 1.000000	 2	 5.371079e+05	 5.371129e+05	 5.371129e+05	 5.371149e+05
 103.000000	 20.000000	 5.000000	 p3.jpg	 f13.jpg	 2.000000	 4.909091e+00	 5.371150e+05	 5.371200e+05	 5.371200e+05	 5.371249e+05
 103.000000	 21.000000	 5.000000	 p14.jpg	 f18.jpg	 1.000000	 3.454545e+00	 5.371250e+05	 5.371300e+05	 5.371300e+05	 5.371334e+05
 103.000000	 22.000000	 5.000000	 p9.jpg	 f29.jpg	 1.000000	 4.545455e+00	 5.371335e+05	 5.371385e+05	 5.371385e+05	 5.371430e+05
 103.000000	 23.000000	 1.000000	 p21.jpg	 f14.jpg	 1.000000	 4.909091e+00	 5.371431e+05	 5.371481e+05	 5.371481e+05	 5.371530e+05
 103.000000	 24.000000	 5.000000	 p7.jpg	 f12.jpg	 2.000000	 3.818182e+00	 5.371530e+05	 5.371580e+05	 5.371580e+05	 5.371618e+05
 103.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 5.369416e+05	 5.369446e+05
 103.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 5.371619e+05	 5.371649e+05
 103.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 5.371649e+05	 5.371709e+05
