sub	trial	freqCond	stim	truePair	stimSide	paITI	paTrialStart	paTrialEnd	paITIStart	paITIEnd	
 225.000000	 1.000000	 1.000000	 p3.jpg	 f2.jpg	 1.000000	 2.727273e+00	 2.527210e+05	 2.527260e+05	 2.527260e+05	 2.527288e+05
 225.000000	 2.000000	 1.000000	 p23.jpg	 f17.jpg	 2.000000	 2	 2.527288e+05	 2.527338e+05	 2.527338e+05	 2.527358e+05
 225.000000	 3.000000	 1.000000	 p6.jpg	 f29.jpg	 2.000000	 6	 2.527359e+05	 2.527409e+05	 2.527409e+05	 2.527469e+05
 225.000000	 4.000000	 1.000000	 p2.jpg	 f25.jpg	 2.000000	 4.909091e+00	 2.527469e+05	 2.527519e+05	 2.527519e+05	 2.527568e+05
 225.000000	 5.000000	 5.000000	 p16.jpg	 f30.jpg	 1.000000	 5.272727e+00	 2.527569e+05	 2.527619e+05	 2.527619e+05	 2.527672e+05
 225.000000	 6.000000	 5.000000	 p15.jpg	 f23.jpg	 1.000000	 3.454545e+00	 2.527672e+05	 2.527722e+05	 2.527722e+05	 2.527757e+05
 225.000000	 7.000000	 5.000000	 p1.jpg	 f3.jpg	 1.000000	 4.181818e+00	 2.527757e+05	 2.527807e+05	 2.527807e+05	 2.527849e+05
 225.000000	 8.000000	 1.000000	 p4.jpg	 f20.jpg	 1.000000	 3.454545e+00	 2.527849e+05	 2.527899e+05	 2.527899e+05	 2.527934e+05
 225.000000	 9.000000	 5.000000	 p20.jpg	 f27.jpg	 2.000000	 3.090909e+00	 2.527934e+05	 2.527984e+05	 2.527985e+05	 2.528015e+05
 225.000000	 10.000000	 5.000000	 p17.jpg	 f14.jpg	 2.000000	 4.545455e+00	 2.528016e+05	 2.528066e+05	 2.528066e+05	 2.528111e+05
 225.000000	 11.000000	 1.000000	 p7.jpg	 f12.jpg	 1.000000	 2.363636e+00	 2.528112e+05	 2.528162e+05	 2.528162e+05	 2.528186e+05
 225.000000	 12.000000	 5.000000	 p22.jpg	 f22.jpg	 2.000000	 2	 2.528186e+05	 2.528236e+05	 2.528236e+05	 2.528256e+05
 225.000000	 13.000000	 5.000000	 p21.jpg	 f18.jpg	 2.000000	 5.636364e+00	 2.528257e+05	 2.528307e+05	 2.528307e+05	 2.528363e+05
 225.000000	 14.000000	 1.000000	 p11.jpg	 f24.jpg	 1.000000	 4.181818e+00	 2.528363e+05	 2.528413e+05	 2.528414e+05	 2.528455e+05
 225.000000	 15.000000	 5.000000	 p19.jpg	 f11.jpg	 2.000000	 4.909091e+00	 2.528456e+05	 2.528506e+05	 2.528506e+05	 2.528555e+05
 225.000000	 16.000000	 5.000000	 p18.jpg	 f13.jpg	 2.000000	 2.363636e+00	 2.528555e+05	 2.528605e+05	 2.528606e+05	 2.528629e+05
 225.000000	 17.000000	 1.000000	 p14.jpg	 f21.jpg	 2.000000	 3.818182e+00	 2.528630e+05	 2.528680e+05	 2.528680e+05	 2.528718e+05
 225.000000	 18.000000	 1.000000	 p8.jpg	 f10.jpg	 2.000000	 4.545455e+00	 2.528718e+05	 2.528768e+05	 2.528768e+05	 2.528814e+05
 225.000000	 19.000000	 1.000000	 p13.jpg	 f16.jpg	 2.000000	 5.272727e+00	 2.528814e+05	 2.528864e+05	 2.528864e+05	 2.528917e+05
 225.000000	 20.000000	 5.000000	 p24.jpg	 f1.jpg	 1.000000	 6	 2.528917e+05	 2.528967e+05	 2.528968e+05	 2.529028e+05
 225.000000	 21.000000	 1.000000	 p9.jpg	 f26.jpg	 1.000000	 5.636364e+00	 2.529028e+05	 2.529078e+05	 2.529078e+05	 2.529134e+05
 225.000000	 22.000000	 1.000000	 p10.jpg	 f19.jpg	 1.000000	 3.090909e+00	 2.529135e+05	 2.529185e+05	 2.529185e+05	 2.529216e+05
 225.000000	 23.000000	 5.000000	 p5.jpg	 f15.jpg	 1.000000	 2.727273e+00	 2.529217e+05	 2.529267e+05	 2.529267e+05	 2.529294e+05
 225.000000	 24.000000	 5.000000	 p12.jpg	 f28.jpg	 1.000000	 3.818182e+00	 2.529294e+05	 2.529344e+05	 2.529344e+05	 2.529383e+05
 225.000000	 0.000000	 	 beginningITI	 	 	 3	 	 	 2.527180e+05	 2.527210e+05
 225.000000	 25.000000	 	 endingITI	 	 	 3	 	 	 2.529383e+05	 2.529413e+05
 225.000000	 26.000000	 	 endScreen	 	 	 6	 	 	 2.529413e+05	 2.529473e+05
